Date,Canals to Kuraz Sugar Plantations,Outflow to Lake Turkana
2034-01-01,25.24,0.0
2034-01-02,25.24,0.0
2034-01-03,25.24,0.0
2034-01-04,25.24,0.0
2034-01-05,25.24,0.0
2034-01-06,25.24,0.0
2034-01-07,25.24,0.0
2034-01-08,25.24,0.0
2034-01-09,25.24,0.0
2034-01-10,25.24,0.0
2034-01-11,25.24,0.0
2034-01-12,25.24,0.0
2034-01-13,25.24,0.0
2034-01-14,25.24,0.0
2034-01-15,25.24,0.0
2034-01-16,25.24,0.0
2034-01-17,25.24,0.0
2034-01-18,25.24,0.0
2034-01-19,25.24,0.0
2034-01-20,25.24,0.0
2034-01-21,25.24,0.0
2034-01-22,25.24,0.0
2034-01-23,25.24,0.0
2034-01-24,25.24,0.0
2034-01-25,25.24,0.0
2034-01-26,25.24,0.0
2034-01-27,25.24,0.0
2034-01-28,25.24,0.0
2034-01-29,25.24,0.0
2034-01-30,25.24,0.0
2034-01-31,25.24,0.0
2034-02-01,0.0,0.0
2034-02-02,0.0,0.0
2034-02-03,0.0,0.0
2034-02-04,0.0,0.0
2034-02-05,0.0,0.0
2034-02-06,0.0,0.0
2034-02-07,0.0,0.0
2034-02-08,0.0,0.0
2034-02-09,0.0,0.0
2034-02-10,0.0,0.0
2034-02-11,0.0,0.0
2034-02-12,0.0,0.0
2034-02-13,0.0,0.0
2034-02-14,0.0,0.0
2034-02-15,0.0,0.0
2034-02-16,0.0,0.0
2034-02-17,0.0,0.0
2034-02-18,0.0,0.0
2034-02-19,0.0,0.0
2034-02-20,0.0,0.0
2034-02-21,0.0,0.0
2034-02-22,0.0,0.0
2034-02-23,0.0,0.0
2034-02-24,0.0,0.0
2034-02-25,0.0,0.0
2034-02-26,0.0,0.0
2034-02-27,0.0,0.0
2034-02-28,0.0,0.0
2034-03-01,0.0,0.0
2034-03-02,0.0,0.0
2034-03-03,0.0,0.0
2034-03-04,0.0,0.0
2034-03-05,0.0,0.0
2034-03-06,0.0,0.0
2034-03-07,0.0,0.0
2034-03-08,0.0,0.0
2034-03-09,0.0,0.0
2034-03-10,0.0,0.0
2034-03-11,0.0,0.0
2034-03-12,0.0,0.0
2034-03-13,0.0,0.0
2034-03-14,0.0,0.0
2034-03-15,0.0,0.0
2034-03-16,0.0,0.0
2034-03-17,0.0,0.0
2034-03-18,0.0,0.0
2034-03-19,0.0,0.0
2034-03-20,0.0,0.0
2034-03-21,0.0,0.0
2034-03-22,0.0,0.0
2034-03-23,0.0,0.0
2034-03-24,0.0,0.0
2034-03-25,0.0,0.0
2034-03-26,0.0,0.0
2034-03-27,0.0,0.0
2034-03-28,0.0,0.0
2034-03-29,0.0,0.0
2034-03-30,0.0,0.0
2034-03-31,0.0,0.0
2034-04-01,0.0,0.0
2034-04-02,0.0,0.0
2034-04-03,0.0,0.0
2034-04-04,0.0,0.0
2034-04-05,0.0,0.0
2034-04-06,0.0,0.0
2034-04-07,0.0,0.0
2034-04-08,0.0,0.0
2034-04-09,0.0,0.0
2034-04-10,0.0,0.0
2034-04-11,0.0,0.0
2034-04-12,0.0,0.0
2034-04-13,0.0,0.0
2034-04-14,0.0,0.0
2034-04-15,0.0,0.0
2034-04-16,0.0,0.0
2034-04-17,0.0,0.0
2034-04-18,0.0,0.0
2034-04-19,0.0,0.0
2034-04-20,0.0,0.0
2034-04-21,0.0,0.0
2034-04-22,0.0,0.0
2034-04-23,0.0,0.0
2034-04-24,0.0,0.0
2034-04-25,0.0,0.0
2034-04-26,0.0,0.0
2034-04-27,0.0,0.0
2034-04-28,0.0,0.0
2034-04-29,0.0,0.0
2034-04-30,0.0,0.0
2034-05-01,0.0,0.0
2034-05-02,0.0,0.0
2034-05-03,0.0,0.0
2034-05-04,0.0,0.0
2034-05-05,0.0,0.0
2034-05-06,0.0,0.0
2034-05-07,0.0,0.0
2034-05-08,0.0,0.0
2034-05-09,0.0,0.0
2034-05-10,0.0,0.0
2034-05-11,0.0,0.0
2034-05-12,0.0,0.0
2034-05-13,0.0,0.0
2034-05-14,0.0,0.0
2034-05-15,0.0,0.0
2034-05-16,0.0,0.0
2034-05-17,0.0,0.0
2034-05-18,0.0,0.0
2034-05-19,0.0,0.0
2034-05-20,0.0,0.0
2034-05-21,0.0,0.0
2034-05-22,0.0,0.0
2034-05-23,0.0,0.0
2034-05-24,0.0,0.0
2034-05-25,0.0,0.0
2034-05-26,0.0,0.0
2034-05-27,0.0,0.0
2034-05-28,0.0,0.0
2034-05-29,0.0,0.0
2034-05-30,0.0,0.0
2034-05-31,0.0,0.0
2034-06-01,0.0,26.61
2034-06-02,0.0,26.61
2034-06-03,0.0,26.61
