Date,Canals to Kuraz Sugar Plantations,Outflow to Lake Turkana
2032-01-01,24.93,0.0
2032-01-02,24.93,0.0
2032-01-03,24.93,0.0
2032-01-04,24.93,0.0
2032-01-05,24.93,0.0
2032-01-06,24.93,0.0
2032-01-07,24.93,0.0
2032-01-08,24.93,0.0
2032-01-09,24.93,0.0
2032-01-10,24.93,0.0
2032-01-11,24.93,0.0
2032-01-12,24.93,0.0
2032-01-13,24.93,0.0
2032-01-14,24.93,0.0
2032-01-15,24.93,0.0
2032-01-16,24.93,0.0
2032-01-17,24.93,0.0
2032-01-18,24.93,0.0
2032-01-19,24.93,0.0
2032-01-20,24.93,0.0
2032-01-21,24.93,0.0
2032-01-22,24.93,0.0
2032-01-23,24.93,0.0
2032-01-24,24.93,0.0
2032-01-25,24.93,0.0
2032-01-26,24.93,0.0
2032-01-27,24.93,0.0
2032-01-28,24.93,0.0
2032-01-29,24.93,0.0
2032-01-30,24.93,0.0
2032-01-31,24.93,0.0
2032-02-01,0.0,0.0
2032-02-02,0.0,0.0
2032-02-03,0.0,0.0
2032-02-04,0.0,0.0
2032-02-05,0.0,0.0
2032-02-06,0.0,0.0
2032-02-07,0.0,0.0
2032-02-08,0.0,0.0
2032-02-09,0.0,0.0
2032-02-10,0.0,0.0
2032-02-11,0.0,0.0
2032-02-12,0.0,0.0
2032-02-13,0.0,0.0
2032-02-14,0.0,0.0
2032-02-15,0.0,0.0
2032-02-16,0.0,0.0
2032-02-17,0.0,0.0
2032-02-18,0.0,0.0
2032-02-19,0.0,0.0
2032-02-20,0.0,0.0
2032-02-21,0.0,0.0
2032-02-22,0.0,0.0
2032-02-23,0.0,0.0
2032-02-24,0.0,0.0
2032-02-25,0.0,0.0
2032-02-26,0.0,0.0
2032-02-27,0.0,0.0
2032-02-28,0.0,0.0
2032-02-29,0.0,0.0
2032-03-01,0.0,0.0
2032-03-02,0.0,0.0
2032-03-03,0.0,0.0
2032-03-04,0.0,0.0
2032-03-05,0.0,0.0
2032-03-06,0.0,0.0
2032-03-07,0.0,0.0
2032-03-08,0.0,0.0
2032-03-09,0.0,0.0
2032-03-10,0.0,0.0
2032-03-11,0.0,0.0
2032-03-12,0.0,0.0
2032-03-13,0.0,0.0
2032-03-14,0.0,0.0
2032-03-15,0.0,0.0
2032-03-16,0.0,0.0
2032-03-17,0.0,0.0
2032-03-18,0.0,0.0
2032-03-19,0.0,0.0
2032-03-20,0.0,0.0
2032-03-21,0.0,0.0
2032-03-22,0.0,0.0
2032-03-23,0.0,0.0
2032-03-24,0.0,0.0
2032-03-25,0.0,0.0
2032-03-26,0.0,0.0
2032-03-27,0.0,0.0
2032-03-28,0.0,0.0
2032-03-29,0.0,0.0
2032-03-30,0.0,0.0
2032-03-31,0.0,0.0
2032-04-01,0.0,0.0
2032-04-02,0.0,0.0
2032-04-03,0.0,0.0
2032-04-04,0.0,0.0
2032-04-05,0.0,0.0
2032-04-06,0.0,0.0
2032-04-07,0.0,0.0
2032-04-08,0.0,0.0
2032-04-09,0.0,0.0
2032-04-10,0.0,0.0
2032-04-11,0.0,0.0
2032-04-12,0.0,0.0
2032-04-13,0.0,0.0
2032-04-14,0.0,0.0
2032-04-15,0.0,0.0
2032-04-16,0.0,0.0
2032-04-17,0.0,0.0
2032-04-18,0.0,0.0
2032-04-19,0.0,0.0
2032-04-20,0.0,0.0
2032-04-21,0.0,0.0
2032-04-22,0.0,0.0
2032-04-23,0.0,0.0
2032-04-24,0.0,0.0
2032-04-25,0.0,0.0
2032-04-26,0.0,0.0
2032-04-27,0.0,0.0
2032-04-28,0.0,0.0
2032-04-29,0.0,0.0
2032-04-30,0.0,0.0
2032-05-01,0.0,0.0
2032-05-02,0.0,0.0
2032-05-03,0.0,0.0
2032-05-04,0.0,0.0
2032-05-05,0.0,0.0
2032-05-06,0.0,0.0
2032-05-07,0.0,0.0
2032-05-08,0.0,0.0
2032-05-09,0.0,0.0
2032-05-10,0.0,0.0
2032-05-11,0.0,0.0
2032-05-12,0.0,0.0
2032-05-13,0.0,0.0
2032-05-14,0.0,0.0
2032-05-15,0.0,0.0
2032-05-16,0.0,0.0
2032-05-17,0.0,0.0
2032-05-18,0.0,0.0
2032-05-19,0.0,0.0
2032-05-20,0.0,0.0
2032-05-21,0.0,0.0
2032-05-22,0.0,0.0
2032-05-23,0.0,0.0
2032-05-24,0.0,0.0
2032-05-25,0.0,0.0
2032-05-26,0.0,0.0
2032-05-27,0.0,0.0
2032-05-28,0.0,0.0
2032-05-29,0.0,0.0
2032-05-30,0.0,0.0
2032-05-31,0.0,0.0
2032-06-01,0.0,28.32
2032-06-02,0.0,28.32
2032-06-03,0.0,28.32
2032-06-04,0.0,28.32
2032-06-05,0.0,28.32
2032-06-06,0.0,28.32
2032-06-07,0.0,28.32
2032-06-08,0.0,28.32
2032-06-09,0.0,28.32
2032-06-10,0.0,28.32
2032-06-11,0.0,28.32
2032-06-12,0.0,28.32
2032-06-13,0.0,28.32
2032-06-14,0.0,28.32
2032-06-15,0.0,28.32
2032-06-16,0.0,28.32
2032-06-17,0.0,28.32
2032-06-18,0.0,28.32
2032-06-19,0.0,28.32
2032-06-20,0.0,28.32
2032-06-21,0.0,28.32
2032-06-22,0.0,28.32
2032-06-23,0.0,28.32
2032-06-24,0.0,28.32
2032-06-25,0.0,28.32
2032-06-26,0.0,28.32
2032-06-27,0.0,28.32
2032-06-28,0.0,28.32
2032-06-29,0.0,28.32
2032-06-30,0.0,28.32
2032-07-01,0.0,0.0
2032-07-02,0.0,0.0
2032-07-03,0.0,0.0
2032-07-04,0.0,0.0
2032-07-05,0.0,0.0
2032-07-06,0.0,0.0
2032-07-07,0.0,0.0
2032-07-08,0.0,0.0
2032-07-09,0.0,0.0
2032-07-10,0.0,0.0
2032-07-11,0.0,0.0
2032-07-12,0.0,0.0
2032-07-13,0.0,0.0
2032-07-14,0.0,0.0
2032-07-15,0.0,0.0
2032-07-16,0.0,0.0
2032-07-17,0.0,0.0
2032-07-18,0.0,0.0
2032-07-19,0.0,0.0
2032-07-20,0.0,0.0
2032-07-21,0.0,0.0
2032-07-22,0.0,0.0
2032-07-23,0.0,0.0
2032-07-24,0.0,0.0
2032-07-25,0.0,0.0
2032-07-26,0.0,0.0
2032-07-27,0.0,0.0
2032-07-28,0.0,0.0
2032-07-29,0.0,0.0
2032-07-30,0.0,0.0
2032-07-31,0.0,0.0
2032-08-01,0.0,0.0
2032-08-02,0.0,0.0
2032-08-03,0.0,0.0
2032-08-04,0.0,0.0
2032-08-05,0.0,0.0
2032-08-06,0.0,0.0
2032-08-07,0.0,0.0
2032-08-08,0.0,0.0
2032-08-09,0.0,0.0
2032-08-10,0.0,0.0
2032-08-11,0.0,0.0
2032-08-12,0.0,0.0
2032-08-13,0.0,0.0
2032-08-14,0.0,0.0
2032-08-15,0.0,0.0
2032-08-16,0.0,0.0
2032-08-17,0.0,0.0
2032-08-18,0.0,0.0
2032-08-19,0.0,0.0
2032-08-20,0.0,0.0
2032-08-21,0.0,0.0
2032-08-22,0.0,0.0
2032-08-23,0.0,0.0
2032-08-24,0.0,0.0
2032-08-25,0.0,0.0
2032-08-26,0.0,0.0
2032-08-27,0.0,0.0
2032-08-28,0.0,0.0
2032-08-29,0.0,0.0
2032-08-30,0.0,0.0
2032-08-31,0.0,0.0
2032-09-01,0.0,0.0
2032-09-02,0.0,0.0
2032-09-03,0.0,0.0
2032-09-04,0.0,0.0
2032-09-05,0.0,0.0
2032-09-06,0.0,0.0
2032-09-07,0.0,0.0
2032-09-08,0.0,0.0
2032-09-09,0.0,0.0
2032-09-10,0.0,0.0
2032-09-11,0.0,0.0
2032-09-12,0.0,0.0
2032-09-13,0.0,0.0
2032-09-14,0.0,0.0
2032-09-15,0.0,0.0
2032-09-16,0.0,0.0
2032-09-17,0.0,0.0
2032-09-18,0.0,0.0
2032-09-19,0.0,0.0
2032-09-20,0.0,0.0
2032-09-21,0.0,0.0
2032-09-22,0.0,0.0
2032-09-23,0.0,0.0
2032-09-24,0.0,0.0
2032-09-25,0.0,0.0
2032-09-26,0.0,0.0
2032-09-27,0.0,0.0
2032-09-28,0.0,0.0
2032-09-29,0.0,0.0
2032-09-30,0.0,0.0
2032-10-01,0.0,0.0
2032-10-02,0.0,0.0
2032-10-03,0.0,0.0
2032-10-04,0.0,0.0
2032-10-05,0.0,0.0
2032-10-06,0.0,0.0
2032-10-07,0.0,0.0
2032-10-08,0.0,0.0
2032-10-09,0.0,0.0
