Date,Canals to Kuraz Sugar Plantations
2036-10-27,97.47
2036-10-28,97.47
2036-10-29,97.47
2036-10-30,97.47
2036-10-31,97.47
2036-11-01,99.475
2036-11-02,99.475
2036-11-03,99.475
2036-11-04,99.475
2036-11-05,99.475
2036-11-06,99.475
2036-11-07,99.475
2036-11-08,99.475
2036-11-09,99.475
2036-11-10,99.475
2036-11-11,99.475
2036-11-12,99.475
2036-11-13,99.475
2036-11-14,99.475
2036-11-15,99.475
2036-11-16,99.475
2036-11-17,99.475
2036-11-18,99.475
2036-11-19,99.475
2036-11-20,99.475
2036-11-21,99.475
2036-11-22,99.475
2036-11-23,99.475
2036-11-24,99.475
2036-11-25,99.475
2036-11-26,99.475
2036-11-27,99.475
2036-11-28,99.47
2036-11-29,99.475
2036-11-30,99.475
2036-12-01,99.26
2036-12-02,99.265
2036-12-03,99.26
2036-12-04,99.27
2036-12-05,99.27
2036-12-06,99.27
2036-12-07,99.27
2036-12-08,99.27
2036-12-09,99.27
2036-12-10,99.27
2036-12-11,99.27
2036-12-12,99.27
2036-12-13,99.27
2036-12-14,99.27
2036-12-15,99.27
2036-12-16,99.27
2036-12-17,99.27
2036-12-18,99.27
2036-12-19,99.27
2036-12-20,99.27
2036-12-21,99.27
2036-12-22,99.27
2036-12-23,99.27
2036-12-24,99.27
2036-12-25,99.27
2036-12-26,99.27
2036-12-27,99.27
2036-12-28,99.26
2036-12-29,99.265
2036-12-30,99.26
2036-12-31,99.265
