Date,Canals to Kuraz Sugar Plantations
2037-12-12,99.27
2037-12-13,99.27
2037-12-14,99.27
2037-12-15,99.27
2037-12-16,99.27
2037-12-17,99.27
2037-12-18,99.27
2037-12-19,99.27
2037-12-20,99.27
2037-12-21,99.27
2037-12-22,99.27
2037-12-23,99.27
2037-12-24,99.27
2037-12-25,99.27
2037-12-26,99.27
2037-12-27,99.27
2037-12-28,99.265
2037-12-29,99.26
2037-12-30,99.265
2037-12-31,99.26
